edge_id,weekday_index,weekday_name,local_hour,contributing_sensor_count,sample_count,mean_count,minimum_count,maximum_count,network_version
edge_27eed45992f2edabe36d9bd3,5,Saturday,1,1,4,1.75,1,3,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,5,Saturday,2,1,4,1.25,1,2,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,5,Saturday,3,1,1,11.0,11,11,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,5,Saturday,4,1,4,1.25,1,2,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,5,Saturday,5,1,4,2.5,1,4,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,5,Saturday,6,1,5,4.6,1,7,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,5,Saturday,7,1,5,26.0,21,33,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,5,Saturday,8,1,5,46.4,36,66,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,5,Saturday,9,1,5,107.6,99,119,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,5,Saturday,10,1,5,161.2,136,211,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,5,Saturday,11,1,5,150.4,105,179,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,5,Saturday,12,1,5,140.6,120,187,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,5,Saturday,13,1,5,125.8,104,162,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,5,Saturday,14,1,5,104.8,79,141,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,5,Saturday,15,1,5,84.2,54,103,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,5,Saturday,16,1,5,108.0,106,111,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,5,Saturday,17,1,5,100.2,90,112,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,5,Saturday,18,1,5,85.6,71,100,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,5,Saturday,19,1,5,56.0,28,81,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,5,Saturday,20,1,5,39.6,15,57,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,5,Saturday,21,1,5,25.0,16,34,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,5,Saturday,22,1,5,24.6,16,50,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,5,Saturday,23,1,5,8.4,7,11,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,6,Sunday,0,1,5,4.8,1,8,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,6,Sunday,1,1,5,4.2,1,10,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,6,Sunday,2,1,4,3.0,1,6,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,6,Sunday,3,1,3,1.67,1,3,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,6,Sunday,4,1,3,2.33,1,4,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,6,Sunday,5,1,5,1.8,1,3,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,6,Sunday,6,1,5,4.4,3,6,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,6,Sunday,7,1,5,14.8,11,19,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,6,Sunday,8,1,5,43.4,29,55,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,6,Sunday,9,1,5,81.2,74,86,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,6,Sunday,10,1,5,116.2,102,141,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,6,Sunday,11,1,5,131.2,99,177,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,6,Sunday,12,1,5,128.0,59,213,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,6,Sunday,13,1,5,111.8,86,165,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,6,Sunday,14,1,5,113.2,83,153,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,6,Sunday,15,1,5,102.2,77,144,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,6,Sunday,16,1,5,98.0,70,119,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,6,Sunday,17,1,5,73.2,53,83,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,6,Sunday,18,1,5,68.2,58,89,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,6,Sunday,19,1,5,40.2,19,57,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,6,Sunday,20,1,5,19.2,14,25,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,6,Sunday,21,1,5,16.6,13,19,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,6,Sunday,22,1,5,8.8,5,14,cceb975fc0c92f16f660
edge_27eed45992f2edabe36d9bd3,6,Sunday,23,1,5,2.6,2,3,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,0,Monday,0,1,5,4.0,1,7,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,0,Monday,1,1,5,2.2,1,3,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,0,Monday,2,1,4,1.75,1,3,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,0,Monday,3,1,4,1.0,1,1,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,0,Monday,4,1,5,2.0,1,5,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,0,Monday,5,1,5,3.6,1,6,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,0,Monday,6,1,5,14.0,12,18,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,0,Monday,7,1,5,51.2,42,62,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,0,Monday,8,1,5,126.4,113,135,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,0,Monday,9,1,5,122.8,65,156,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,0,Monday,10,1,5,172.8,129,195,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,0,Monday,11,1,5,212.4,199,224,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,0,Monday,12,1,5,293.8,268,316,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,0,Monday,13,1,5,281.0,242,339,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,0,Monday,14,1,5,224.6,202,248,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,0,Monday,15,1,5,276.6,238,329,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,0,Monday,16,1,5,277.0,242,316,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,0,Monday,17,1,5,347.2,325,365,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,0,Monday,18,1,5,264.0,245,309,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,0,Monday,19,1,5,175.4,141,216,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,0,Monday,20,1,5,131.2,114,146,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,0,Monday,21,1,5,76.8,57,87,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,0,Monday,22,1,5,45.2,38,51,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,0,Monday,23,1,5,10.4,7,16,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,1,Tuesday,0,1,5,2.6,1,4,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,1,Tuesday,1,1,4,2.5,1,5,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,1,Tuesday,2,1,3,2.0,1,3,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,1,Tuesday,3,1,4,1.5,1,2,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,1,Tuesday,4,1,4,1.25,1,2,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,1,Tuesday,5,1,4,2.0,1,3,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,1,Tuesday,6,1,4,12.0,9,16,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,1,Tuesday,7,1,4,54.0,44,59,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,1,Tuesday,8,1,4,130.5,105,153,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,1,Tuesday,9,1,4,147.75,120,208,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,1,Tuesday,10,1,4,161.75,143,182,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,1,Tuesday,11,1,4,222.25,188,266,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,1,Tuesday,12,1,4,331.0,287,384,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,1,Tuesday,13,1,4,305.75,275,350,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,1,Tuesday,14,1,4,218.25,193,271,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,1,Tuesday,15,1,4,234.75,214,255,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,1,Tuesday,16,1,4,258.75,252,277,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,1,Tuesday,17,1,4,351.0,337,373,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,1,Tuesday,18,1,4,347.25,316,394,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,1,Tuesday,19,1,4,342.5,314,376,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,1,Tuesday,20,1,4,186.75,171,204,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,1,Tuesday,21,1,4,185.75,156,226,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,1,Tuesday,22,1,4,180.5,100,229,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,1,Tuesday,23,1,4,21.0,15,28,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,2,Wednesday,0,1,5,4.6,1,8,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,2,Wednesday,1,1,4,6.5,3,13,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,2,Wednesday,2,1,3,3.0,1,6,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,2,Wednesday,3,1,4,1.25,1,2,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,2,Wednesday,4,1,3,1.67,1,3,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,2,Wednesday,5,1,5,6.8,3,10,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,2,Wednesday,6,1,5,20.4,15,39,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,2,Wednesday,7,1,5,63.0,48,75,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,2,Wednesday,8,1,5,134.0,93,158,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,2,Wednesday,9,1,5,139.6,105,181,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,2,Wednesday,10,1,5,164.6,153,181,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,2,Wednesday,11,1,5,237.2,225,254,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,2,Wednesday,12,1,5,328.2,294,359,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,2,Wednesday,13,1,5,326.6,267,360,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,2,Wednesday,14,1,5,266.8,191,304,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,2,Wednesday,15,1,5,276.0,259,306,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,2,Wednesday,16,1,5,272.8,259,287,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,2,Wednesday,17,1,5,307.6,217,368,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,2,Wednesday,18,1,5,326.8,273,388,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,2,Wednesday,19,1,5,352.0,292,387,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,2,Wednesday,20,1,5,220.0,196,245,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,2,Wednesday,21,1,5,152.6,117,180,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,2,Wednesday,22,1,5,154.0,85,222,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,2,Wednesday,23,1,5,30.8,13,81,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,3,Thursday,0,1,5,5.4,1,9,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,3,Thursday,1,1,4,2.25,1,4,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,3,Thursday,2,1,2,2.0,2,2,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,3,Thursday,3,1,5,1.4,1,3,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,3,Thursday,4,1,4,1.5,1,3,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,3,Thursday,5,1,5,4.4,3,9,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,3,Thursday,6,1,5,21.2,11,30,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,3,Thursday,7,1,5,49.6,45,63,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,3,Thursday,8,1,5,146.4,133,179,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,3,Thursday,9,1,5,145.6,110,171,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,3,Thursday,10,1,5,171.4,117,222,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,3,Thursday,11,1,5,243.2,160,315,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,3,Thursday,12,1,5,296.4,265,341,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,3,Thursday,13,1,5,349.0,309,433,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,3,Thursday,14,1,5,242.6,219,272,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,3,Thursday,15,1,5,260.4,244,283,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,3,Thursday,16,1,5,260.2,193,319,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,3,Thursday,17,1,5,325.0,268,380,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,3,Thursday,18,1,5,340.8,279,366,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,3,Thursday,19,1,5,313.6,273,344,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,3,Thursday,20,1,5,207.4,162,254,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,3,Thursday,21,1,5,161.2,136,185,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,3,Thursday,22,1,5,189.6,168,221,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,3,Thursday,23,1,5,14.2,10,20,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,4,Friday,0,1,5,5.2,1,8,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,4,Friday,1,1,5,4.0,1,6,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,4,Friday,2,1,3,2.33,1,4,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,4,Friday,3,1,4,3.0,3,3,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,4,Friday,4,1,2,2.0,1,3,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,4,Friday,5,1,5,4.8,3,7,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,4,Friday,6,1,5,15.4,9,19,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,4,Friday,7,1,5,56.6,53,63,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,4,Friday,8,1,5,131.4,106,167,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,4,Friday,9,1,5,148.0,130,156,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,4,Friday,10,1,5,170.6,148,188,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,4,Friday,11,1,5,216.8,176,251,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,4,Friday,12,1,5,342.6,310,393,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,4,Friday,13,1,5,351.8,329,396,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,4,Friday,14,1,5,257.6,233,298,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,4,Friday,15,1,5,277.4,250,309,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,4,Friday,16,1,5,313.8,266,345,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,4,Friday,17,1,5,365.2,317,398,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,4,Friday,18,1,5,416.4,347,464,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,4,Friday,19,1,5,427.0,389,454,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,4,Friday,20,1,5,234.8,182,271,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,4,Friday,21,1,5,216.0,193,237,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,4,Friday,22,1,5,317.4,259,360,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,4,Friday,23,1,5,50.6,27,83,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,5,Saturday,0,1,5,23.0,15,30,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,5,Saturday,1,1,5,8.0,5,15,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,5,Saturday,2,1,5,5.6,1,14,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,5,Saturday,3,1,4,2.25,1,5,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,5,Saturday,4,1,4,2.5,1,4,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,5,Saturday,5,1,5,3.2,1,5,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,5,Saturday,6,1,5,7.6,4,12,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,5,Saturday,7,1,5,28.4,21,35,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,5,Saturday,8,1,5,82.8,72,89,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,5,Saturday,9,1,5,184.2,151,227,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,5,Saturday,10,1,5,283.0,229,313,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,5,Saturday,11,1,5,291.8,272,302,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,5,Saturday,12,1,5,320.2,284,346,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,5,Saturday,13,1,5,343.8,318,371,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,5,Saturday,14,1,5,354.8,252,441,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,5,Saturday,15,1,5,388.8,239,539,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,5,Saturday,16,1,5,334.4,289,374,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,5,Saturday,17,1,5,374.8,277,557,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,5,Saturday,18,1,5,494.0,353,630,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,5,Saturday,19,1,5,356.8,285,406,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,5,Saturday,20,1,5,242.6,153,409,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,5,Saturday,21,1,5,216.6,163,288,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,5,Saturday,22,1,5,245.0,211,272,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,5,Saturday,23,1,5,84.2,33,180,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,6,Sunday,0,1,5,24.0,12,45,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,6,Sunday,1,1,5,11.6,2,19,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,6,Sunday,2,1,4,5.25,2,8,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,6,Sunday,3,1,4,5.5,4,8,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,6,Sunday,4,1,5,2.8,1,5,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,6,Sunday,5,1,4,2.0,1,4,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,6,Sunday,6,1,5,5.2,4,7,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,6,Sunday,7,1,5,12.6,8,22,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,6,Sunday,8,1,5,43.4,30,58,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,6,Sunday,9,1,5,123.0,106,145,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,6,Sunday,10,1,5,190.2,160,226,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,6,Sunday,11,1,5,258.0,221,308,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,6,Sunday,12,1,5,294.2,268,353,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,6,Sunday,13,1,5,295.8,233,345,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,6,Sunday,14,1,5,289.6,225,339,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,6,Sunday,15,1,5,272.2,206,349,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,6,Sunday,16,1,5,332.0,263,462,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,6,Sunday,17,1,5,277.2,246,314,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,6,Sunday,18,1,5,303.0,232,382,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,6,Sunday,19,1,5,252.6,172,413,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,6,Sunday,20,1,5,148.6,116,191,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,6,Sunday,21,1,5,131.2,109,175,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,6,Sunday,22,1,5,22.4,11,31,cceb975fc0c92f16f660
edge_2815b2045c84867c76f2d50a,6,Sunday,23,1,5,7.2,2,14,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,0,Monday,0,1,5,45.8,28,58,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,0,Monday,1,1,5,21.6,16,27,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,0,Monday,2,1,5,14.8,8,24,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,0,Monday,3,1,5,8.4,4,19,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,0,Monday,4,1,5,14.4,2,47,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,0,Monday,5,1,5,15.8,12,25,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,0,Monday,6,1,5,68.6,56,96,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,0,Monday,7,1,5,154.0,116,176,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,0,Monday,8,1,5,393.4,348,441,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,0,Monday,9,1,5,559.6,514,616,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,0,Monday,10,1,5,809.8,741,907,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,0,Monday,11,1,5,1366.4,1172,1746,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,0,Monday,12,1,5,2101.8,1915,2342,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,0,Monday,13,1,5,2376.6,2140,3068,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,0,Monday,14,1,5,2002.0,1571,2740,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,0,Monday,15,1,5,1880.0,1617,2467,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,0,Monday,16,1,5,1789.4,1426,2229,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,0,Monday,17,1,5,1828.6,1680,2096,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,0,Monday,18,1,5,1148.8,1037,1372,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,0,Monday,19,1,5,760.8,610,886,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,0,Monday,20,1,5,484.8,396,537,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,0,Monday,21,1,5,283.6,223,340,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,0,Monday,22,1,5,127.0,112,147,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,0,Monday,23,1,5,54.0,42,71,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,1,Tuesday,0,1,5,27.2,19,44,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,1,Tuesday,1,1,5,21.2,11,33,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,1,Tuesday,2,1,5,13.0,7,21,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,1,Tuesday,3,1,5,7.0,3,12,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,1,Tuesday,4,1,4,8.75,6,14,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,1,Tuesday,5,1,4,15.5,12,22,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,1,Tuesday,6,1,4,82.25,71,90,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,1,Tuesday,7,1,4,182.75,146,207,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,1,Tuesday,8,1,4,441.0,416,476,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,1,Tuesday,9,1,4,586.5,562,607,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,1,Tuesday,10,1,4,827.5,792,862,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,1,Tuesday,11,1,4,1288.0,1210,1429,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,1,Tuesday,12,1,4,2421.0,2216,2627,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,1,Tuesday,13,1,4,2482.25,2279,2848,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,1,Tuesday,14,1,4,2029.25,1879,2446,cceb975fc0c92f16f660
edge_2aebd88a9b4f9115f9446f05,1,Tuesday,15,1,4,1926.5,1751,2291,cceb975fc0c92f16f660
